2025-01-11 22:54:15,813; INFO; iB; [supPoultryProcess: S0_S1_S0_E2S0_E2_E2S0_S0_S0_S0_S1_G8S0_S0_S0_S1_S0_S0_S0_S0_S0_S0_S0_S0_S0_S0_S0_S0_S0_S0_S0_S2 -> S0_S0_S0_E2S0_E2_E2S0_S0_S0_S1_S1_G8S0_S0_S0_S1_S0_S0_S0_S0_S0_S0_S0_S0_S0_S0_S0_S0_S0_S0_S0_S2]
2025-01-11 22:54:15,814; INFO; fB; [supPoultryProcess: S0_S0_S0_E2S0_E2_E2S0_S0_S0_S1_S1_G8S0_S0_S0_S1_S0_S0_S0_S0_S0_S0_S0_S0_S0_S0_S0_S0_S0_S0_S0_S2 -> S0_S0_S1_E2S0_E2_E2S0_S0_S0_S0_S1_G8S0_S0_S0_S1_S0_S0_S1_S0_S0_S0_S0_S0_S0_S0_S0_S0_S0_S0_S0_S2]
2025-01-11 22:54:15,815; INFO; fCA; [supPoultryProcess: S0_S0_S1_E2S0_E2_E2S0_S0_S0_S0_S1_G8S0_S0_S0_S1_S0_S0_S1_S0_S0_S0_S0_S0_S0_S0_S0_S0_S0_S0_S0_S2 -> S0_S0_S1_E2S0_E1_E2S0_S0_S0_S0_S0_G8S0_S0_S0_S0_S0_S0_S1_S0_S0_S2_S0_S0_S0_S0_S0_S0_S0_S0_S0_S2]
2025-01-11 22:54:15,816; INFO; iDA_; [supPoultryProcess: S0_S0_S1_E2S0_E1_E2S0_S0_S0_S0_S0_G8S0_S0_S0_S0_S0_S0_S1_S0_S0_S2_S0_S0_S0_S0_S0_S0_S0_S0_S0_S2 -> S0_S0_S1_E2S0_E2_E2S0_S0_S0_S0_S0_G8S1_S0_S0_S0_S0_S0_S1_S2_S0_S0_S0_S0_S0_S0_S0_S2_S0_S0_S0_S0]
2025-01-11 22:54:15,817; INFO; iCB; [supPoultryProcess: S0_S0_S1_E2S0_E2_E2S0_S0_S0_S0_S0_G8S1_S0_S0_S0_S0_S0_S1_S2_S0_S0_S0_S0_S0_S0_S0_S2_S0_S0_S0_S0 -> S0_S0_S0_E2S0_E2_E2S0_S0_S0_S0_S1_G8S1_S0_S0_S0_S1_S0_S0_S2_S0_S0_S0_S0_S0_S0_S0_S2_S0_S0_S0_S0]
2025-01-11 22:54:15,818; INFO; fCB; [supPoultryProcess: S0_S0_S0_E2S0_E2_E2S0_S0_S0_S0_S1_G8S1_S0_S0_S0_S1_S0_S0_S2_S0_S0_S0_S0_S0_S0_S0_S2_S0_S0_S0_S0 -> S0_S0_S0_E2S0_E1_E2S0_S0_S0_S0_S0_G8S1_S0_S0_S0_S0_S0_S0_S2_S0_S0_S2_S0_S0_S0_S0_S2_S0_S0_S0_S0]
2025-01-11 22:54:15,820; INFO; fDA_; [supPoultryProcess: S0_S0_S0_E2S0_E1_E2S0_S0_S0_S0_S0_G8S1_S0_S0_S0_S0_S0_S0_S2_S0_S0_S2_S0_S0_S0_S0_S2_S0_S0_S0_S0 -> S0_S0_S0_E2S0_E1_E2S0_S0_S0_S0_S0_G8S0_S0_S0_S0_S0_S0_S0_S2_S0_S0_S2_S0_S0_S0_S0_S0_S0_S0_S0_S0]
2025-01-11 22:54:15,821; INFO; iDBA; [supPoultryProcess: S0_S0_S0_E2S0_E1_E2S0_S0_S0_S0_S0_G8S0_S0_S0_S0_S0_S0_S0_S2_S0_S0_S2_S0_S0_S0_S0_S0_S0_S0_S0_S0 -> S0_S0_S0_E2S0_E2_E2S0_S0_S0_S0_S0_G8S1_S0_S0_S0_S0_S0_S0_S0_S2_S0_S0_S0_S0_S3_S0_S0_S0_S0_S0_S0]
2025-01-11 22:54:15,823; INFO; fDBA; [supPoultryProcess: S0_S0_S0_E2S0_E2_E2S0_S0_S0_S0_S0_G8S1_S0_S0_S0_S0_S0_S0_S0_S2_S0_S0_S0_S0_S3_S0_S0_S0_S0_S0_S0 -> S0_S0_S0_E2S0_E2_E2S0_S1_S0_S0_S0_G8S0_S0_S0_S0_S0_S0_S0_S0_S2_S0_S0_S0_S0_S0_S0_S0_S0_S0_S0_S0]
2025-01-11 22:54:15,824; INFO; iE; [supPoultryProcess: S0_S0_S0_E2S0_E2_E2S0_S1_S0_S0_S0_G8S0_S0_S0_S0_S0_S0_S0_S0_S2_S0_S0_S0_S0_S0_S0_S0_S0_S0_S0_S0 -> S0_S0_S0_E2S0_E2_E2S0_S0_S0_S0_S0_G8S0_S1_S0_S0_S0_S0_S0_S0_S2_S0_S0_S0_S0_S0_S0_S0_S0_S0_S0_S0]
2025-01-11 22:54:15,826; INFO; iD_B; [supPoultryProcess: S0_S0_S0_E2S0_E2_E2S0_S0_S0_S0_S0_G8S0_S1_S0_S0_S0_S0_S0_S0_S2_S0_S0_S0_S0_S0_S0_S0_S0_S0_S0_S0 -> S0_S0_S0_E2S0_E2_E2S0_S0_S0_S0_S0_G8S1_S1_S0_S0_S0_S0_S0_S0_S0_S0_S0_S0_S0_S0_S0_S0_S0_S0_S1_S2]
